name,poor,weak,moderate,long_lasting,very_long_lasting
Graal Sapientiae Niche for women and men,1,0,0,1,6
Heroin Sapientiae Niche for men,0,0,1,0,2
Ícarus Sapientiae Niche for men,0,0,0,1,0
In The Green Sapientiae Niche for women and men,0,0,0,0,0
Lemonice Sapientiae Niche for women and men,0,0,0,0,0
Marvelous Sapientiae Niche for women and men,0,0,0,0,1
Naomi Sapientiae Niche for women and men,0,0,0,0,0
Ofanins Sapientiae Niche for men,0,0,1,0,0
Overpower Sapientiae Niche for men,0,0,0,0,2
S.S Marítima Sapientiae Niche for women and men,0,0,0,0,4
Saphir Rosé Sapientiae Niche for women and men,0,0,1,0,5
Satin Bloom Sapientiae Niche for women and men,0,0,0,0,0
Time Traveller Sapientiae Niche for women and men,0,1,0,0,1
Vanille Noir Sapientiae Niche for women and men,0,0,1,0,5
Woodventura Sapientiae Niche for women and men,0,0,0,0,0
Amyi I Amyi for women and men,1,0,0,0,0
Amyi II Amyi for women,0,0,1,0,0
Amyi III Amyi for women and men,0,0,1,0,0
Intrepid Ésika for men,0,0,1,0,0
Ivete Sangalo Jequiti for women,0,0,0,0,0
Ototemo Happy L'acqua Di Fiori for women,0,0,1,0,0
Feel Free First Edition for men,0,0,0,0,0
Gimme More First Edition for women,1,0,0,0,0
Night Out First Edition for women and men,0,0,0,0,0
No Rules First Edition for women and men,1,0,0,0,0
One Day One Night First Edition for women,0,0,0,0,0
Summer On You First Edition for women and men,0,0,0,0,0
Amber Kalemaat Lotus Cosmetics London for women and men,0,0,0,0,0
Arabian Orchid Lotus Cosmetics London for women and men,0,0,0,0,0
Baci F Lotus Cosmetics London for women and men,0,0,0,0,0
Baci M Lotus Cosmetics London for women and men,0,0,0,0,0
Burma Lotus Cosmetics London for women and men,0,0,0,0,0
Citrus Ananas Lotus Cosmetics London for women and men,0,0,0,0,0
Dark Opium Lotus Cosmetics London for women and men,0,0,0,0,0
Dolce Vita Lotus Cosmetics London for women and men,0,0,0,0,0
Fresh Hail Lotus Cosmetics London for women and men,0,0,0,0,0
Golden Scent Lotus Cosmetics London for women and men,0,0,0,0,0
Lemon Tree Lotus Cosmetics London for women and men,0,0,0,0,0
Lotus Flower Lotus Cosmetics London for women and men,0,0,1,0,0
Mirage Lotus Cosmetics London for women and men,0,0,0,0,0
Musk of Egypt Lotus Cosmetics London for women and men,0,0,0,0,0
Nectarine & Jasmine Lotus Cosmetics London for women and men,0,0,1,0,0
Oudh Leather Lotus Cosmetics London for women and men,0,0,0,0,0
Oudh Safwa Cambodi Lotus Cosmetics London for women and men,0,0,0,0,0
Pink Sugar Lotus Cosmetics London for women and men,0,0,0,0,0
Rose Musk Lotus Cosmetics London for women and men,0,0,0,0,0
Royal Musk Lotus Cosmetics London for women and men,0,0,0,0,0
Sultan Lotus Cosmetics London for women and men,0,0,0,0,0
Taif Rose Lotus Cosmetics London for women and men,0,0,0,0,0
Whisper Lotus Cosmetics London for women and men,0,0,0,0,0
White Musk Lotus Cosmetics London for women and men,0,0,0,0,0
White Patchouli Lotus Cosmetics London for women and men,0,0,0,0,0
Ambre Rose Sama for women,1,0,0,0,1
Deva des Fleurs Sama for women and men,0,0,1,1,0
Jardin d'Iris Sama for women and men,0,3,0,1,0
Oudh Jasmin Sama for women,0,0,0,3,0
Liquid Karl Karl Lagerfeld for women and men,3,3,3,1,1
Magnolia Grandiflora Sandrine Grandiflora for women,1,3,4,1,0
Manoumalia Les Nez for women,0,0,3,4,0
Eau Dadette Santi Burgas for women and men,0,0,0,0,0
Eau Dadette Attar Perfume Santi Burgas for women and men,0,0,1,0,1
Egnaro Santi Burgas for women and men,1,0,0,2,0
Flaming Red Santi Burgas for women and men,1,0,1,1,3
LOENCE Santi Burgas for women and men,1,0,2,3,0
Miss Betty Vair Santi Burgas for women and men,1,1,1,1,0
Oud de Burgas Santi Burgas for women and men,1,2,0,2,2
Palindrome I Santi Burgas for women and men,0,1,1,1,2
Palindrome II Santi Burgas for women and men,1,0,1,1,2
Santi Burgas Eau de Parfum Santi Burgas for women and men,0,0,0,1,2
UNTITLED No. 4 by Sarah Barton-King UNTITLED for women,0,0,0,0,0
In The Rain Floraïku for women and men,0,1,3,0,1
Ambre Platine Lorga Parfums for women and men,0,0,1,0,0
Midnight Promise Bellegance Perfumes for women,0,0,5,3,1
Perfect Veil Biography Scents of Self for women and men,0,0,0,0,1
Scents of Awakening Biography Scents of Self for women and men,0,0,0,0,0
Scents of Harmony Biography Scents of Self for women and men,0,0,0,0,0
Scents of Passion Biography Scents of Self for women and men,0,0,0,0,1
Forever Lily GoodTrueBeautiful for women,0,0,0,2,0
Master Number No. 11 Lily Lambert for women,0,0,0,0,0
Master Number No. 22 Lily Lambert for women,0,0,0,0,0
Master Number No. 33 Lily Lambert for women,0,0,1,0,0
Master Number No. 44 Lily Lambert for women,0,0,0,0,0
Master Number No. 55 Lily Lambert for women,0,0,0,0,0
Master Number No. 66 Lily Lambert for women,0,0,0,0,0
Master Number No. 77 Lily Lambert for women,0,1,0,0,0
Within Max Azria for women,0,0,0,0,0
Leila Lou Rosie Jane for women,1,4,3,9,1
'Ume Saffron James for women,0,1,0,0,0
Le'a Saffron James for women,0,0,4,1,1
Punono Saffron James for women,0,0,0,0,0
Arrival Sarah Horowitz Parfums for women and men,0,0,0,0,0
Artisan Collection Roots Sarah Horowitz Parfums for women and men,0,0,0,0,0
Artisan Collection Wings Sarah Horowitz Parfums for women,0,0,0,0,0
Bergamot Top Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Bewitching Sarah Horowitz Parfums for women and men,0,0,0,0,0
Blood Orange Top Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Citrus Blossom Sarah Horowitz Parfums for women and men,0,0,0,0,0
Clean Musk Base Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Coeur de Sang Sarah Horowitz Parfums for women and men,0,0,0,0,0
Eternal Flame Sarah Horowitz Parfums for women and men,0,0,0,0,1
Fig Middle Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Grapefruit Top Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Hereafter Sarah Horowitz Parfums for women and men,0,0,0,1,0
Huntress Sarah Horowitz Parfums for women and men,0,1,1,0,0
Inamorato Sarah Horowitz Parfums for women and men,0,0,0,0,0
Incandescent Sarah Horowitz Parfums for women and men,0,0,0,0,0
Life's A Beach Sarah Horowitz Parfums for women and men,0,0,2,1,0
Lioness Sarah Horowitz Parfums for women,0,0,1,0,0
Origin Story Sarah Horowitz Parfums for women and men,0,0,0,0,0
Perfect Bliss Sarah Horowitz Parfums for women,0,2,2,0,0
Perfect Chypre Sarah Horowitz Parfums for women and men,0,0,1,0,0
Perfect Coconut Milk Sarah Horowitz Parfums for women,3,9,3,7,1
Perfect Gardenia Sarah Horowitz Parfums for women,0,0,1,0,3
Perfect Hope Sarah Horowitz Parfums for women and men,0,0,0,1,0
Perfect Innocence Sarah Horowitz Parfums for women and men,0,0,1,0,0
Perfect Kiss Sarah Horowitz Parfums for women,0,0,2,2,0
Perfect Love Sarah Horowitz Parfums for women,1,0,1,0,1
Perfect Nectar Sarah Horowitz Parfums for women,0,1,2,1,1
Perfect Sunset Sarah Horowitz Parfums for women,0,0,0,0,0
Perfect Tuberose Sarah Horowitz Parfums for women,1,0,2,0,0
Perfect Twilight Sarah Horowitz Parfums for women,0,0,0,1,0
Perfect Vanilla Sarah Horowitz Parfums for women,1,0,2,1,1
Perfect Veil Sarah Horowitz Parfums for women,1,3,3,2,9
Present Sarah Horowitz Parfums for women and men,0,0,0,0,0
Pride & Carnation Sarah Horowitz Parfums for women and men,0,0,1,0,0
Receive Sarah Horowitz Parfums for women and men,0,0,0,0,0
Rose Gold Sarah Horowitz Parfums for women and men,0,0,0,0,1
Rose Middle Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Smoke & Cedar Sarah Horowitz Parfums for women and men,0,0,0,0,0
Soft Musk Base Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
The Now Sarah Horowitz Parfums for women and men,0,0,1,0,0
Vanilla Base Note Sarah Horowitz Parfums for women and men,0,0,0,0,0
Verano Sarah Horowitz Parfums for women and men,0,0,0,0,0
Violet Haze Sarah Horowitz Parfums for women and men,0,1,0,0,0
What Comes From Within: Beauty Sarah Horowitz Parfums for women,0,0,2,0,0
What Comes From Within: Joy Sarah Horowitz Parfums for women,0,0,0,0,0
What Comes From Within: Light Sarah Horowitz Parfums for women,0,0,0,0,0
What Comes From Within: Love Sarah Horowitz Parfums for women,1,0,0,0,1
What Comes From Within: Peace Sarah Horowitz Parfums for women,0,0,1,0,0
Arrow Skylar for women and men,1,1,2,0,1
Capri Skylar for women and men,1,1,4,0,0
Coral Skylar for women and men,0,2,2,0,1
Isle Skylar for women and men,2,2,1,1,0
Meadow Skylar for women and men,1,2,2,2,1
Willow Skylar for women and men,2,2,1,0,0
UNTITLED No. 3 by Sarah Horowitz UNTITLED for women and men,0,0,0,0,0
Go Naked Perfume Oil Urban Decay for women,0,5,6,3,3
Ashura Café de Parfum for women and men,0,0,1,5,0
Black Addiction Café de Parfum for women and men,2,0,3,4,1
Eden Café de Parfum for women and men,0,1,2,2,0
Grim Fantasia Café de Parfum for women and men,0,0,2,3,0
Les Fleur Rouges Café de Parfum for women and men,1,0,3,2,0
Rustic Dawn Café de Parfum for women and men,1,1,4,0,1
Lost in the Moment Laubahn Perfumes for women and men,0,0,0,0,2
Black Peony Parfum Satori for women and men,0,0,0,2,2
Hana Hiraku Parfum Satori for women and men,0,0,5,1,1
Hyouge Parfum Satori for women and men,1,1,4,2,4
Iris Homme Parfum Satori for men,3,1,4,1,13
Koke Shimizu (Moss Water) Parfum Satori for women and men,1,2,2,0,1
Kon Shiro (Blue White) Parfum Satori for women and men,0,0,1,0,0
Mizunara Parfum Satori for women and men,0,1,3,1,0
Mother Road 66 Parfum Satori for men,1,0,0,0,1
Murasaki no Ue (Lady Murasaki) Parfum Satori for women,0,0,1,0,0
Musk Blue Parfum Satori for men,1,0,0,0,0
Nemu (Silk Flower) Parfum Satori for women,1,1,0,0,0
Nuage Rose Parfum Satori for women,1,0,1,0,1
Petit Trianon Parfum Satori for women,1,0,2,0,0
Sakura Parfum Satori for women,2,0,3,0,2
Satori Parfum Satori for women and men,2,1,7,1,15
Silk Iris Parfum Satori for women and men,1,0,2,0,1
Sonnet Parfum Satori for women,2,0,1,0,0
Suiren (Lotus) Parfum Satori for women and men,1,0,0,1,1
Wasanbon Parfum Satori for women,2,2,2,1,0
Yoru no Ume Parfum Satori for women,1,0,1,0,2
JuJu Joots for women,0,0,0,1,0
One Diffusion 53-63 One Diffusion for women and men,0,0,0,0,0
One Diffusion C-090 One Diffusion for women,0,0,0,0,0
One Diffusion F-051 One Diffusion for women,0,0,0,0,0
One Diffusion F-055 One Diffusion for women,0,0,0,0,0
One Diffusion F-070 One Diffusion for women and men,0,0,0,0,0
One Diffusion F-075 One Diffusion for women,0,0,0,0,0
One Diffusion W-101 One Diffusion for women and men,0,0,0,0,0
One Diffusion W-102 One Diffusion for women and men,0,0,0,0,0
One Diffusion W-108 One Diffusion for women and men,0,0,1,0,0
One Diffusion W-110 One Diffusion for women and men,0,0,0,0,0
One Diffusion А-080 One Diffusion for women and men,0,0,0,0,0
Boca Raton Good Water Perfume for women and men,0,0,0,0,0
Coral Gables Good Water Perfume for women and men,0,0,0,0,0
Jacomo Oud for Men Jacomo for men,0,0,6,0,0
Alexandrite Mirra for women,0,0,0,0,0
Aventurine Mirra for women,0,0,0,0,0
Tiger Eye Mirra for men,0,0,0,0,0
Tourmaline Mirra for women,0,0,0,0,0
Oud Wa Misk Parfums Berdoues for women and men,2,3,3,3,3
Scorza di Sicilia Parfums Berdoues for women and men,6,0,3,1,0
Sunrise Beach Parfums Berdoues for women and men,0,0,0,0,0
Or Noir Pascal Morabito for women,0,3,9,9,1
Aphrodisiac Touch Unique'e Luxury for women and men,0,2,1,10,0
Hidden Accords Unique'e Luxury for women and men,1,0,0,9,1
Izmir Unique'e Luxury for women and men,0,2,4,9,6
SoScentific Unique'e Luxury for women and men,0,0,0,1,5
Cologne Bensimon 1993 Bensimon for women and men,0,0,2,1,0
Tonka & Amande Absolue 100 Bon for women and men,3,3,6,3,0
Bleu Abysse Les Parfums de Rosine for women and men,0,0,2,4,0
Rose Absolument Les Parfums de Rosine for women and men,0,0,0,0,0
Rose Par Essence Les Parfums de Rosine for women and men,0,0,0,0,0
Meek Passion M.INT for women and men,2,0,0,0,1
Remember Me Masterpiece for women and men,0,0,0,0,0
Daniel Serge Dumonten for women and men,0,0,0,0,0
Exaltant de Chocolat Serge Dumonten for women,0,0,0,0,0
Jean Marais Serge Dumonten for men,0,0,0,0,0
Kristin Serge Dumonten for women,0,0,1,0,0
La Baiser De La Pluie Serge Dumonten for women and men,0,0,0,0,0
Le Chocolat de Vanille Serge Dumonten for women,0,0,0,0,0
Lotus Serge Dumonten for women and men,0,0,0,0,0
Miss Dumonten Serge Dumonten for women,0,0,0,0,0
Тon Sommeil Serge Dumonten for women,0,0,0,0,0
Miss France Elegance Inessance for women,0,0,0,0,0
50 Shades Of You Edgardio Chilini for women and men,0,0,0,0,2
Boudoir Noir Edgardio Chilini for women,0,0,0,0,1
El Secreto de Sus Ojos Edgardio Chilini for women and men,0,0,0,0,2
Good Morning Edgardio Chilini for women and men,0,0,0,0,1
Le Bois de Boulogne Edgardio Chilini for women and men,0,0,0,0,1
Mexicana de Vanilla Edgardio Chilini for women and men,0,0,0,0,1
Quantum of Solace Edgardio Chilini for women and men,0,0,0,1,1
Silver Olibanum Edgardio Chilini for women and men,1,1,0,0,1
Vicky Cristina Barcelona Edgardio Chilini for women and men,0,0,0,0,2
Witch Edgardio Chilini for women,0,0,0,0,2
AirSeller PerfumeBox for women and men,0,0,0,0,0
Astro Girl PerfumeBox for women,0,0,0,0,0
Solaris PerfumeBox for women and men,0,0,0,0,0
Bergamote Requin for women and men,0,0,0,0,0
Café Rose Requin for women and men,0,0,0,0,0
Coffee Break Requin for women and men,0,0,0,0,0
Patchouli Noire Requin for women and men,0,0,0,0,0
Tabac Rose Requin for women and men,0,0,0,0,0
Essence D Une Femme Seth Kornegay for women,0,0,0,0,0
Essence D'un Homme Seth Kornegay for men,0,0,0,0,0
Homme Forte Seth Kornegay for men,0,0,0,1,0
Orla Seth Kornegay for women,0,0,0,0,0
Petra Seth Kornegay for women and men,0,0,0,0,0
Tres Belle Femme Seth Kornegay for women,0,0,0,0,0
Undenied Seth Kornegay for women and men,0,0,0,0,0
Insomnia Faviol Seferi for women and men,1,0,0,3,6
565 By Swedoft Swedoft for women and men,0,0,0,0,2
Aphrodite Swedoft for women,0,0,0,0,0
Cambodian Oud Swedoft for women and men,0,1,2,1,0
Endless Happiness Swedoft for men,0,0,0,1,0
Figlia Di Eva Swedoft for women,0,0,0,0,0
Mysterious Shadow Swedoft for men,0,0,0,2,0
Primadonna Swedoft for women,0,0,0,0,0
Pure Lady Swedoft for women,0,0,0,0,0
Rasputin Swedoft for men,3,0,1,5,3
Royal Satisfaction Swedoft for men,0,0,0,0,4
Swedoft For Women Swedoft for women,0,0,0,0,0
Tre Kronor Swedoft for men,0,0,1,1,1
Paradise Shaneela Rowah Al-Qamar for women and men,1,0,0,0,1
The Rose Garden Shaneela Rowah Al-Qamar for women and men,0,0,0,1,1
The Sahara Shaneela Rowah Al-Qamar for women and men,0,0,0,0,1
Amber Civet Caramel Mukhallat Agarscents Bazaar for women and men,0,0,0,0,0
Ambergris White Papaya Agarscents Bazaar for women and men,0,0,0,0,0
Ambergris White Blackberry Agarscents Bazaar for women and men,0,0,0,0,0
Ambergris White Chocolate Agarscents Bazaar for women and men,0,0,0,0,0
Egyptian Flowers Pour Femme Agarscents Bazaar for women,0,0,0,0,0
Egyptian Flowers Pour Homme Agarscents Bazaar for men,0,0,0,0,1
Egyptian Musk Golden Anbar Superior Agarscents Bazaar for women and men,0,0,0,1,1
Honey Honeysuckle Rose Agarscents Bazaar for women and men,0,0,0,0,0
Kopi Luwak Civet Agarscents Bazaar for women and men,0,0,0,0,0
Le Monde du Chocolat Agarscents Bazaar for women and men,0,0,0,0,0
Miel au Citron Agarscents Bazaar for women and men,0,0,0,0,0
Rose Ispahan Agarscents Bazaar for women and men,0,0,0,0,0
Sweet Santal Agarscents Bazaar for women and men,0,0,0,0,0
Temple Flowers Agarscents Bazaar for women and men,0,0,0,0,1
Violets Forever Agarscents Bazaar for women and men,0,0,0,0,0
White Musk Gazelle Agarscents Bazaar for women and men,0,0,0,0,0
Benzoin Allen Shaw for women and men,0,0,0,0,1
Bergamot Allen Shaw for women and men,1,0,0,0,0
Coconut Allen Shaw for women and men,0,0,0,0,0
Fig Allen Shaw for women and men,0,0,1,0,0
Lily Allen Shaw for women and men,0,0,0,0,0
Neroli Allen Shaw for women and men,0,0,0,0,0
No. 1 Allen Shaw for women and men,0,0,0,1,0
No. 2 Allen Shaw for women and men,0,0,0,0,0
No. 3 Allen Shaw for women and men,0,0,0,2,0
No. 4 Allen Shaw for women and men,0,0,1,0,0
No. 5 Allen Shaw for women and men,0,0,0,0,0
Pineapple Allen Shaw for women and men,0,0,1,0,0
Rose Allen Shaw for women and men,0,0,0,1,0
Santal Allen Shaw for women and men,0,0,0,0,0
Tobacco Allen Shaw for women and men,0,1,0,0,0
Vetiver Allen Shaw for women and men,0,1,0,0,0
Admiral Chatillon Lux Parfums for men,0,1,1,3,0
Bon Vivant Chatillon Lux Parfums for women and men,1,0,0,1,1
Eau de Treget Chatillon Lux Parfums for women and men,0,0,2,0,0
Gratiot League Square Chatillon Lux Parfums for men,0,1,1,5,0
Lamplight Penance Chatillon Lux Parfums for women and men,0,1,0,4,2
Nefertiti Chatillon Lux Parfums for women and men,0,1,0,4,0
Omnostre Chatillon Lux Parfums for women and men,0,1,0,3,0
Rose Santal Chatillon Lux Parfums for women and men,1,1,3,1,0
Santal Auster Chatillon Lux Parfums for women and men,0,0,1,3,2
Sylva Chatillon Lux Parfums for men,1,1,1,0,0
Unconditional Surrender Chatillon Lux Parfums for men,1,0,2,4,0
Weinstrasse Chatillon Lux Parfums for men,1,1,1,3,0
Yuzu/ Rose/ Patchouli Chatillon Lux Parfums for women and men,0,0,4,1,0
Crystal Moon Maher Olfactive for women and men,0,0,0,0,1
Nefertiti Maher Olfactive for women and men,0,0,0,0,1
Santal Auster Maher Olfactive for women and men,0,0,0,0,1
Adorée Sheinvald for women and men,0,0,0,0,1
White Powder Sheinvald for women,0,0,1,0,1
Amethyst Floris for women,0,0,0,1,1
Madonna of the Almonds Floris for women,0,3,6,0,0
Bougie Boy Sherod Marquez Artisan Perfumes for men,0,0,0,0,0
Demigod Sherod Marquez Artisan Perfumes for women and men,0,0,0,0,0
Magnolia's Grace Sherod Marquez Artisan Perfumes for women and men,0,0,0,0,0
Moon River Sherod Marquez Artisan Perfumes for women and men,0,0,0,0,0
Tavio Sherod Marquez Artisan Perfumes for women and men,0,0,0,0,1
Las Flores Provision for women and men,0,0,0,0,0
Maitri Provision for women and men,0,0,0,0,0
Resonance Provision for women and men,0,0,0,0,2
Leaf Sebastian Signs for women and men,0,0,0,0,0
No. 17 Sebastian Signs for women and men,0,0,0,0,0
No. 35 Sebastian Signs for women and men,0,0,0,1,0
No. 44 Sebastian Signs for women and men,0,0,0,0,0
Petalum Sebastian Signs for women and men,0,0,0,0,0
Root Sebastian Signs for women and men,0,0,0,0,0
Seed Sebastian Signs for women and men,0,0,0,0,0
In The Tropics CVS Essence of Beauty for women,0,1,0,0,0
Ginger & Lime Xpec for women and men,0,0,1,0,0
Xpec Original Xpec for men,0,0,1,3,1
Xpec Trinity 1 Xpec for women and men,0,0,0,0,1
Xpec Trinity 2 Xpec for women and men,0,0,0,0,0
Xpec Woman Xpec for women,0,0,0,0,0
Eau de M Soar Menard for women,0,0,0,0,0
L'eau de Kasaneka Menard for women,1,1,5,4,2
No. 1 Six Scents for women and men,0,0,0,1,0
Oud Minérale Tom Ford for women and men,14,11,26,89,68
Australian Gold Pure Gold Perfumes for women and men,0,0,0,1,9
Rouge A La Russe for women,0,0,0,0,0
Aenigma Aquaflor Firenze for women and men,1,0,0,1,0
Ambra Aquaflor Firenze for women and men,0,1,0,1,0
Aoud Aquaflor Firenze for women and men,0,0,0,2,0
Aphrodisya Aquaflor Firenze for women and men,1,0,0,1,0
Azar Aquaflor Firenze for men,0,0,1,1,0
Bakarika Aquaflor Firenze for men,0,0,0,1,0
Bakhur Aquaflor Firenze for women and men,0,0,0,1,0
Beirout Aquaflor Firenze for women and men,0,0,1,0,0
